"id","course_id","section_type_id","section_type","section_position","status","added_date","modified_date","show_on_menu"
"635","44","335","textcontent","8","A","2024-06-08 12:10:31","2024-08-08 13:08:51","Y"
"636","44","9","testimonials","5","A","2024-06-08 12:27:06","2024-08-08 14:08:07","Y"
"637","54","55","banner","1","A","0000-00-00 00:00:00","2025-12-06 15:12:01","N"
"638","54","52","program_overview","2","A","2024-06-28 14:09:31","2025-12-06 15:12:01","N"
"639","54","53","promotional_video","3","A","2024-06-28 14:09:31","2025-12-06 15:12:01","N"
"640","54","47","syllabus","4","A","2024-06-28 14:09:42","2025-12-06 15:12:01","Y"
"641","54","53","course_plan","6","A","2024-06-28 14:20:18","2025-12-06 15:12:01","Y"
"642","55","56","banner","1","A","0000-00-00 00:00:00","2025-12-06 18:12:13","N"
"643","55","53","program_overview","2","A","2024-06-29 15:10:02","2025-12-06 18:12:13","N"
"644","55","54","promotional_video","3","A","2024-06-29 15:10:02","2025-12-06 18:12:13","N"
"645","55","336","textcontent","6","D","2024-06-29 15:11:27","2025-01-10 14:01:31","Y"
"646","55","337","textcontent","5","A","2024-06-29 15:11:56","2025-12-06 18:12:13","Y"
"647","55","338","textcontent","4","D","2024-06-29 15:12:49","2025-02-07 17:02:47","Y"
"648","55","339","textcontent","9","A","2024-06-29 15:13:25","2025-12-06 18:12:13","Y"
"649","55","29","faculty","12","A","2024-06-29 15:14:11","2025-12-06 18:12:13","Y"
"650","55","48","syllabus","13","A","2024-06-29 15:14:24","2025-12-06 18:12:13","Y"
"651","55","54","course_plan","14","A","2024-06-29 15:40:51","2025-12-06 18:12:13","Y"
"652","56","57","banner","1","A","0000-00-00 00:00:00","2024-07-25 17:07:00","N"
"653","56","54","program_overview","2","A","2024-07-11 16:15:35","2024-07-13 21:07:42","N"
"654","56","55","promotional_video","3","A","2024-07-11 16:15:35","2024-07-13 21:07:42","N"
"655","56","49","syllabus","11","A","2024-07-11 16:22:34","2024-07-13 21:07:42","Y"
"656","56","30","faculty","13","A","2024-07-11 17:34:06","2024-07-13 21:07:42","Y"
"657","56","340","textcontent","18","P","2024-07-11 17:36:42","2024-07-13 21:07:42","Y"
"658","56","341","textcontent","10","A","2024-07-11 18:05:36","2024-07-13 21:07:42","Y"
"659","56","342","textcontent","12","A","2024-07-11 18:08:10","2024-07-16 17:07:17","Y"
"660","56","343","textcontent","17","P","2024-07-11 18:42:15","2024-07-13 21:07:42","Y"
"661","56","344","textcontent","16","P","2024-07-11 18:51:14","2024-07-13 21:07:42","Y"
"662","56","345","textcontent","4","A","2024-07-13 12:58:14","2024-07-25 16:07:23","Y"
"663","56","346","textcontent","5","A","2024-07-13 12:59:05","2024-07-13 21:07:42","Y"
"664","56","347","textcontent","6","A","2024-07-13 12:59:31","2024-07-13 21:07:42","Y"
"665","56","348","textcontent","7","A","2024-07-13 13:00:04","2024-08-14 21:08:00","Y"
"666","56","349","textcontent","8","A","2024-07-13 13:00:41","2024-07-13 21:07:42","Y"
"667","56","350","textcontent","9","A","2024-07-13 13:02:33","2024-08-14 21:08:41","Y"
"668","56","55","course_plan","19","A","2024-07-13 13:06:44","2024-07-25 17:07:13","Y"
"669","56","351","textcontent","18","D","2024-07-13 14:08:05","2024-07-13 14:07:24","Y"
"670","56","352","textcontent","20","P","2024-07-13 14:25:31","2024-07-13 21:07:42","Y"
"671","56","353","textcontent","15","P","2024-07-13 16:48:36","2024-07-25 17:07:22","Y"
"672","56","354","textcontent","14","P","2024-07-13 20:49:19","2024-07-25 18:07:41","Y"
"673","57","58","banner","1","A","0000-00-00 00:00:00","2024-07-14 14:07:18","N"
"674","57","55","program_overview","2","A","2024-07-14 13:50:06",\N,"N"
"675","57","56","promotional_video","3","A","2024-07-14 13:50:06",\N,"N"
"676","57","50","syllabus","4","A","2024-07-14 13:52:01",\N,"Y"
"677","57","56","course_plan","5","A","2024-07-14 14:03:17",\N,"Y"
"678","57","57","course_plan","6","D","2024-07-14 14:03:19","2024-07-14 14:07:40","Y"
"679","57","58","course_plan","7","D","2024-07-14 14:03:22","2024-07-14 14:07:51","Y"
"680","58","59","banner","1","A","0000-00-00 00:00:00","2024-07-25 17:07:54","N"
"681","58","56","program_overview","2","A","2024-07-25 14:05:36","2024-07-25 14:07:00","N"
"682","58","57","promotional_video","3","A","2024-07-25 14:05:36",\N,"N"
"683","58","355","textcontent","4","A","2024-07-25 14:07:21",\N,"Y"
"684","58","356","textcontent","5","A","2024-07-25 14:08:54",\N,"Y"
"685","58","357","textcontent","6","A","2024-07-25 14:09:21",\N,"Y"
"686","58","358","textcontent","7","A","2024-07-25 14:09:51",\N,"Y"
"687","58","359","textcontent","8","A","2024-07-25 14:10:33",\N,"Y"
"688","58","31","faculty","9","A","2024-07-25 14:11:03","2024-07-25 19:07:10","Y"
"689","58","51","syllabus","10","A","2024-07-25 14:11:13",\N,"Y"
"690","58","360","textcontent","11","D","2024-07-25 14:14:35","2024-07-25 17:07:10","Y"
"691","59","60","banner","1","A","0000-00-00 00:00:00","2024-07-25 19:07:10","N"
"692","59","57","program_overview","2","A","2024-07-25 16:17:52","2024-07-25 16:07:51","N"
"693","59","58","promotional_video","3","A","2024-07-25 16:17:52",\N,"N"
"694","59","361","textcontent","4","A","2024-07-25 16:19:09",\N,"Y"
"695","59","362","textcontent","5","A","2024-07-25 16:21:20",\N,"Y"
"696","59","363","textcontent","6","A","2024-07-25 16:21:54",\N,"Y"
"697","59","364","textcontent","7","A","2024-07-25 16:23:53",\N,"Y"
"698","59","52","syllabus","8","A","2024-07-25 16:24:04",\N,"Y"
"699","59","365","textcontent","9","D","2024-07-25 16:35:04","2024-07-25 17:07:12","Y"
"700","58","59","course_plan","12","A","2024-07-25 17:40:29",\N,"Y"
"701","59","60","course_plan","10","A","2024-07-25 17:41:34",\N,"Y"
"702","60","61","banner","1","A","0000-00-00 00:00:00","2025-12-06 18:12:55","N"
"703","60","58","program_overview","2","A","2024-08-14 18:29:46","2025-12-06 18:12:55","N"
"704","60","59","promotional_video","3","A","2024-08-14 18:29:46","2025-12-06 18:12:55","N"
"705","60","53","syllabus","8","A","2024-08-14 18:30:12","2025-12-06 18:12:55","Y"
"706","61","62","banner","1","A","0000-00-00 00:00:00","2024-08-14 22:08:39","N"
"707","61","59","program_overview","2","A","2024-08-14 18:54:29","2024-08-14 22:08:39","N"
"708","61","60","promotional_video","3","A","2024-08-14 18:54:29","2024-08-14 22:08:39","N"
"709","61","54","syllabus","8","A","2024-08-14 18:54:51","2024-08-14 22:08:39","Y"
"710","62","63","banner","1","P","0000-00-00 00:00:00","2024-08-14 19:08:14","Y"
"711","62","55","syllabus","11","D","2024-08-14 19:30:14","2024-08-16 16:08:00","Y"
"712","62","32","faculty","13","P","2024-08-14 19:30:14",\N,"Y"
"713","62","366","textcontent","18","P","2024-08-14 19:30:14",\N,"Y"
"714","62","367","textcontent","10","P","2024-08-14 19:30:14",\N,"Y"
"715","62","368","textcontent","12","P","2024-08-14 19:30:14",\N,"Y"
"716","62","369","textcontent","17","P","2024-08-14 19:30:14",\N,"Y"
"717","62","370","textcontent","16","P","2024-08-14 19:30:14",\N,"Y"
"718","62","371","textcontent","4","P","2024-08-14 19:30:14",\N,"Y"
"719","62","372","textcontent","5","P","2024-08-14 19:30:14",\N,"Y"
"720","62","373","textcontent","6","P","2024-08-14 19:30:14",\N,"Y"
"721","62","374","textcontent","7","P","2024-08-14 19:30:14",\N,"Y"
"722","62","375","textcontent","8","P","2024-08-14 19:30:14",\N,"Y"
"723","62","376","textcontent","9","P","2024-08-14 19:30:14",\N,"Y"
"724","62","61","course_plan","19","P","2024-08-14 19:30:14",\N,"Y"
"725","62","377","textcontent","18","P","2024-08-14 19:30:14",\N,"Y"
"726","62","378","textcontent","20","P","2024-08-14 19:30:14",\N,"Y"
"727","62","379","textcontent","15","P","2024-08-14 19:30:14",\N,"Y"
"728","62","380","textcontent","14","P","2024-08-14 19:30:14",\N,"Y"
"729","63","64","banner","1","P","0000-00-00 00:00:00","2024-08-16 16:08:39","N"
"730","63","56","syllabus","9","D","2024-08-14 19:32:30","2024-08-16 16:08:00","Y"
"731","63","33","faculty","11","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"732","63","381","textcontent","16","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"733","63","382","textcontent","8","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"734","63","383","textcontent","10","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"735","63","384","textcontent","15","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"736","63","385","textcontent","14","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"737","63","386","textcontent","2","A","2024-08-14 19:32:30","2024-08-16 16:08:27","Y"
"738","63","387","textcontent","3","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"739","63","388","textcontent","4","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"740","63","389","textcontent","5","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"741","63","390","textcontent","6","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"742","63","391","textcontent","7","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"743","63","62","course_plan","18","A","2024-08-14 19:32:30","2024-08-16 16:08:58","Y"
"744","63","392","textcontent","17","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"745","63","393","textcontent","19","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"746","63","394","textcontent","13","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"747","63","395","textcontent","12","P","2024-08-14 19:32:30","2024-08-16 16:08:39","Y"
"748","60","63","course_plan","16","A","2024-08-14 20:29:49","2025-12-06 18:12:55","Y"
"749","60","64","course_plan","6","D","2024-08-14 20:29:52","2024-08-14 20:08:44","Y"
"750","60","396","textcontent","4","A","2024-08-14 21:37:09","2025-12-06 18:12:55","Y"
"751","60","397","textcontent","5","A","2024-08-14 21:39:22","2025-12-06 18:12:55","Y"
"752","60","398","textcontent","6","A","2024-08-14 21:42:08","2025-12-06 18:12:55","Y"
"753","60","399","textcontent","7","A","2024-08-14 21:42:54","2025-12-06 18:12:55","Y"
"754","61","400","textcontent","4","A","2024-08-14 21:43:29","2025-01-05 19:01:47","Y"
"755","60","401","textcontent","9","A","2024-08-14 21:43:40","2025-12-06 18:12:55","Y"
"756","60","402","textcontent","10","A","2024-08-14 21:44:47","2026-08-03 18:08:41","Y"
"757","61","403","textcontent","5","A","2024-08-14 21:45:12","2025-01-05 19:01:03","Y"
"758","60","404","textcontent","12","A","2024-08-14 21:45:40","2025-12-06 18:12:55","Y"
"759","61","405","textcontent","6","A","2024-08-14 21:46:52","2025-01-05 19:01:21","Y"
"760","60","406","textcontent","13","A","2024-08-14 21:48:08","2025-12-06 18:12:55","Y"
"761","61","407","textcontent","7","A","2024-08-14 21:49:55","2025-01-05 19:01:38","Y"
"762","61","408","textcontent","9","A","2024-08-14 21:50:55","2024-10-22 15:10:46","Y"
"763","61","409","textcontent","10","A","2024-08-14 21:53:44","2026-08-03 18:08:49","Y"
"764","61","410","textcontent","11","A","2024-08-14 22:00:59","2025-01-05 19:01:06","Y"
"765","61","411","textcontent","12","A","2024-08-14 22:02:22","2024-08-14 22:08:39","Y"
"766","60","412","textcontent","14","P","2024-08-14 22:03:51","2025-12-06 18:12:55","Y"
"767","61","36","faculty","13","A","2024-08-14 22:19:05","2024-12-15 12:12:54","Y"
"768","61","65","course_plan","14","A","2024-08-14 22:37:42","2024-08-14 22:08:39","Y"
"769","61","66","course_plan","15","D","2024-08-14 22:37:44","2024-08-14 22:08:15","Y"
"770","60","38","faculty","15","A","2024-08-14 22:44:54","2025-12-06 18:12:55","Y"
"771","63","57","syllabus","20","A","2024-08-16 16:19:21",\N,"Y"
"772","62","58","syllabus","20","A","2024-08-16 16:36:15",\N,"Y"
"773","64","65","banner","1","A","0000-00-00 00:00:00","2024-08-16 21:08:40","N"
"774","64","60","program_overview","2","A","2024-08-16 17:01:00","2024-08-16 19:08:04","N"
"775","64","61","promotional_video","3","A","2024-08-16 17:01:00",\N,"N"
"776","65","66","banner","1","A","0000-00-00 00:00:00","2024-08-16 20:08:18","N"
"777","65","61","program_overview","2","A","2024-08-16 17:01:10","2024-08-16 19:08:46","N"
"778","65","62","promotional_video","3","A","2024-08-16 17:01:10",\N,"N"
"779","65","413","textcontent","4","A","2024-08-16 17:03:46",\N,"Y"
"780","65","414","textcontent","5","A","2024-08-16 17:06:00",\N,"Y"
"781","65","415","textcontent","6","A","2024-08-16 17:06:58",\N,"Y"
"782","65","416","textcontent","7","A","2024-08-16 17:07:27",\N,"Y"
"783","65","417","textcontent","8","D","2024-08-16 17:08:10","2024-08-16 17:08:26","Y"
"784","65","59","syllabus","9","A","2024-08-16 17:08:39",\N,"Y"
"785","66","67","banner","1","A","0000-00-00 00:00:00","2024-08-16 21:08:07","N"
"786","66","62","program_overview","2","A","2024-08-16 17:26:56","2024-08-16 17:08:03","N"
"787","66","63","promotional_video","3","A","2024-08-16 17:26:56",\N,"N"
"788","67","68","banner","1","A","0000-00-00 00:00:00","2024-08-16 17:08:13","N"
"789","67","63","program_overview","2","A","2024-08-16 17:27:13",\N,"N"
"790","67","64","promotional_video","3","A","2024-08-16 17:27:13",\N,"N"
"791","65","418","textcontent","10","A","2024-08-16 17:32:07",\N,"Y"
"792","65","419","textcontent","11","A","2024-08-16 17:33:01",\N,"Y"
"793","65","420","textcontent","12","A","2024-08-16 17:33:34",\N,"Y"
"794","65","421","textcontent","13","A","2024-08-16 17:34:10",\N,"Y"
"795","65","39","faculty","14","A","2024-08-16 17:34:47",\N,"Y"
"796","66","422","textcontent","4","A","2024-08-16 17:37:01",\N,"Y"
"797","66","423","textcontent","5","A","2024-08-16 17:38:24","2024-08-28 15:08:15","Y"
"798","66","424","textcontent","6","A","2024-08-16 17:40:34",\N,"Y"
"799","66","425","textcontent","7","A","2024-08-16 17:42:37",\N,"Y"
"800","66","426","textcontent","8","A","2024-08-16 17:43:17",\N,"Y"
"801","66","427","textcontent","9","A","2024-08-16 18:03:14",\N,"Y"
"802","66","428","textcontent","10","A","2024-08-16 18:04:06",\N,"Y"
"803","66","60","syllabus","11","A","2024-08-16 18:04:36",\N,"Y"
"804","64","429","textcontent","4","A","2024-08-16 18:19:16",\N,"Y"
"805","64","430","textcontent","5","A","2024-08-16 18:19:49",\N,"Y"
"806","64","431","textcontent","6","A","2024-08-16 18:20:41",\N,"Y"
"807","64","432","textcontent","7","A","2024-08-16 18:21:16",\N,"Y"
"808","65","67","course_plan","15","A","2024-08-16 18:29:33",\N,"Y"
"809","64","61","syllabus","8","A","2024-08-16 18:29:55",\N,"Y"
"810","66","433","textcontent","12","A","2024-08-16 18:41:57",\N,"Y"
"811","66","40","faculty","13","A","2024-08-16 18:44:00",\N,"Y"
"812","64","434","textcontent","9","A","2024-08-16 18:46:05",\N,"Y"
"813","64","435","textcontent","10","A","2024-08-16 18:46:41",\N,"Y"
"814","64","436","textcontent","11","A","2024-08-16 18:47:07",\N,"Y"
"815","64","437","textcontent","12","A","2024-08-16 18:47:36",\N,"Y"
"816","64","41","faculty","13","A","2024-08-16 18:48:11",\N,"Y"
"817","64","68","course_plan","14","A","2024-08-16 18:48:27","2024-08-16 18:08:43","Y"
"818","66","69","course_plan","14","A","2024-08-16 18:54:06",\N,"Y"
"819","68","69","banner","1","A","0000-00-00 00:00:00","2024-08-28 09:08:58","Y"
"820","68","438","textcontent","4","P","2024-08-16 22:18:07",\N,"Y"
"821","68","439","textcontent","5","P","2024-08-16 22:18:07",\N,"Y"
"822","68","440","textcontent","6","P","2024-08-16 22:18:07",\N,"Y"
"823","68","441","textcontent","7","P","2024-08-16 22:18:07",\N,"Y"
"824","68","42","faculty","8","P","2024-08-16 22:18:07",\N,"Y"
"825","68","62","syllabus","9","P","2024-08-16 22:18:07",\N,"Y"
"826","68","70","course_plan","10","A","2024-08-16 22:18:07","2024-08-16 22:08:50","Y"
"827","69","70","banner","1","A","0000-00-00 00:00:00","2025-12-06 18:12:15","N"
"828","69","64","program_overview","2","A","2024-08-17 10:47:56","2025-12-06 18:12:15","N"
"829","69","65","promotional_video","3","A","2024-08-17 10:47:56","2025-12-06 18:12:15","N"
"830","69","442","textcontent","4","A","2024-08-17 10:53:05","2025-12-06 18:12:15","Y"
"831","69","10","testimonials","5","A","2024-08-17 10:54:02","2025-12-06 18:12:15","Y"
"832","69","443","textcontent","6","A","2024-08-17 10:56:16","2025-12-06 18:12:15","Y"
"833","69","444","textcontent","7","A","2024-08-17 10:56:41","2025-12-06 18:12:15","Y"
"834","69","445","textcontent","8","A","2024-08-17 10:57:07","2025-12-06 18:12:15","Y"
"835","69","446","textcontent","9","A","2024-08-17 10:57:37","2025-12-06 18:12:15","Y"
"836","69","447","textcontent","10","A","2024-08-17 10:58:10","2025-12-06 18:12:15","Y"
"837","69","43","faculty","12","A","2024-08-17 10:59:15","2025-12-06 18:12:15","Y"
"838","69","63","syllabus","13","A","2024-08-17 10:59:35","2025-12-06 18:12:15","Y"
"839","69","71","course_plan","14","A","2024-08-17 11:05:53","2025-12-06 18:12:15","Y"
"840","70","71","banner","1","A","0000-00-00 00:00:00","2024-08-29 16:08:37","N"
"841","70","65","program_overview","2","A","2024-08-23 18:40:24","2024-10-22 15:10:03","N"
"842","70","66","promotional_video","3","A","2024-08-23 18:40:24",\N,"N"
"843","70","448","textcontent","4","A","2024-08-23 18:41:15","2024-08-23 18:08:57","Y"
"844","70","449","textcontent","5","A","2024-08-23 18:56:35",\N,"Y"
"845","70","450","textcontent","6","A","2024-08-23 18:57:08",\N,"Y"
"846","70","451","textcontent","7","A","2024-08-23 18:57:41","2024-10-22 15:10:02","Y"
"847","70","452","textcontent","8","A","2024-08-23 18:58:15","2024-08-30 16:08:25","Y"
"848","70","453","textcontent","9","A","2024-08-23 18:58:43",\N,"Y"
"849","70","64","syllabus","10","A","2024-08-23 18:59:18",\N,"Y"
"850","70","454","textcontent","11","A","2024-08-23 19:11:16",\N,"Y"
"851","70","44","faculty","12","A","2024-08-23 19:11:51","2024-12-15 12:12:13","Y"
"852","71","72","banner","1","A","0000-00-00 00:00:00","2024-08-29 16:08:05","N"
"853","71","66","program_overview","2","A","2024-08-27 12:46:23","2024-08-27 13:08:31","N"
"854","71","67","promotional_video","3","A","2024-08-27 12:46:23","2024-08-27 13:08:49","N"
"855","71","455","textcontent","4","A","2024-08-27 12:46:49","2024-08-27 13:08:49","Y"
"856","71","456","textcontent","5","A","2024-08-27 12:47:26","2024-08-27 13:08:49","Y"
"857","71","457","textcontent","6","A","2024-08-27 12:47:56","2024-08-27 13:08:49","Y"
"858","71","458","textcontent","7","A","2024-08-27 12:48:25","2024-08-27 13:08:49","Y"
"859","71","459","textcontent","8","A","2024-08-27 12:49:08","2024-10-22 15:10:51","Y"
"860","71","460","textcontent","9","A","2024-08-27 12:49:38","2024-08-27 13:08:49","Y"
"861","71","461","textcontent","10","A","2024-08-27 12:50:07","2024-08-27 13:08:49","Y"
"862","71","462","textcontent","11","A","2024-08-27 12:50:54","2024-08-27 13:08:49","Y"
"863","71","45","faculty","12","A","2024-08-27 12:51:56","2024-12-15 12:12:34","Y"
"864","71","72","course_plan","14","A","2024-08-27 12:54:54","2024-08-27 13:08:49","Y"
"865","71","65","syllabus","13","A","2024-08-27 12:55:08","2024-08-27 13:08:49","Y"
"866","72","73","banner","1","A","0000-00-00 00:00:00","2024-09-21 14:09:43","N"
"867","72","67","program_overview","2","A","2024-08-27 13:16:32","2025-02-19 20:02:05","N"
"868","72","68","promotional_video","3","A","2024-08-27 13:16:32",\N,"N"
"869","73","74","banner","1","A","0000-00-00 00:00:00","2024-08-29 16:08:39","N"
"870","73","68","program_overview","2","A","2024-08-27 13:16:55","2024-08-27 13:08:15","N"
"871","73","69","promotional_video","3","A","2024-08-27 13:16:55",\N,"N"
"872","73","463","textcontent","4","A","2024-08-27 13:18:39",\N,"Y"
"873","73","464","textcontent","5","A","2024-08-27 13:19:06",\N,"Y"
"874","73","465","textcontent","6","A","2024-08-27 13:19:34",\N,"Y"
"875","72","466","textcontent","4","A","2024-08-27 13:19:48","2025-02-07 19:02:55","Y"
"876","73","467","textcontent","7","A","2024-08-27 13:20:05",\N,"Y"
"877","72","468","textcontent","5","A","2024-08-27 13:20:15","2025-02-07 19:02:11","Y"
"878","73","469","textcontent","8","A","2024-08-27 13:20:35","2024-10-22 15:10:33","Y"
"879","72","470","textcontent","6","A","2024-08-27 13:20:36","2025-02-19 20:02:35","Y"
"880","73","471","textcontent","9","A","2024-08-27 13:20:59",\N,"Y"
"881","72","472","textcontent","7","A","2024-08-27 13:21:11","2025-02-07 19:02:57","Y"
"882","73","473","textcontent","10","A","2024-08-27 13:21:25",\N,"Y"
"883","73","474","textcontent","11","A","2024-08-27 13:21:51",\N,"Y"
"884","73","46","faculty","12","A","2024-08-27 13:22:29","2024-12-15 12:12:47","Y"
"885","72","475","textcontent","8","A","2024-08-27 13:23:41","2024-10-22 15:10:29","Y"
"886","72","476","textcontent","9","A","2024-08-27 13:24:13",\N,"Y"
"887","73","66","syllabus","13","A","2024-08-27 13:24:24",\N,"Y"
"888","72","477","textcontent","10","A","2024-08-27 13:24:54","2025-02-07 19:02:17","Y"
"889","72","67","syllabus","11","A","2024-08-27 13:27:37",\N,"Y"
"890","73","73","course_plan","14","A","2024-08-27 13:36:54",\N,"Y"
"891","72","478","textcontent","12","A","2024-08-27 13:41:44",\N,"Y"
"892","72","47","faculty","13","A","2024-08-27 13:42:42","2024-12-15 12:12:28","Y"
"893","72","74","course_plan","14","A","2024-08-27 13:58:22",\N,"Y"
"894","70","75","course_plan","13","A","2024-08-27 18:19:39","2024-10-22 15:10:48","Y"
"895","74","75","banner","1","A","0000-00-00 00:00:00","2024-08-28 15:08:00","N"
"896","74","69","program_overview","2","A","2024-08-28 15:01:30","2024-08-28 15:08:39","N"
"897","74","70","promotional_video","3","A","2024-08-28 15:01:30","2024-08-28 15:08:39","N"
"898","74","479","textcontent","4","A","2024-08-28 15:01:52","2024-08-28 15:08:39","Y"
"899","74","480","textcontent","5","A","2024-08-28 15:02:18","2024-08-28 15:08:39","Y"
"900","74","481","textcontent","6","A","2024-08-28 15:02:46","2024-08-28 15:08:39","Y"
"901","74","482","textcontent","7","A","2024-08-28 15:03:14","2024-08-28 15:08:39","Y"
"902","74","483","textcontent","8","A","2024-08-28 15:03:38","2024-08-28 15:08:39","Y"
"903","74","484","textcontent","9","A","2024-08-28 15:04:10","2024-08-28 15:08:39","Y"
"904","74","485","textcontent","10","A","2024-08-28 15:04:34","2024-08-28 15:08:39","Y"
"905","74","486","textcontent","11","A","2024-08-28 15:05:04","2024-08-28 15:08:39","Y"
"906","74","48","faculty","12","A","2024-08-28 15:05:42","2024-08-28 15:08:39","Y"
"907","74","68","syllabus","13","A","2024-08-28 15:06:16","2024-08-28 15:08:39","Y"
"908","74","76","course_plan","14","A","2024-08-28 15:21:22",\N,"Y"
"909","75","76","banner","1","A","0000-00-00 00:00:00","2024-08-29 17:08:38","N"
"910","75","70","program_overview","2","A","2024-08-29 17:46:29",\N,"N"
"911","75","71","promotional_video","3","A","2024-08-29 17:46:29",\N,"N"
"912","75","77","course_plan","4","A","2024-08-29 17:53:14",\N,"Y"
"913","30","487","textcontent","5","A","2024-09-06 17:43:46","2025-11-25 17:11:57","Y"
"914","30","488","textcontent","13","A","2024-09-06 17:52:37","2025-11-25 17:11:57","Y"
"915","30","11","testimonials","9","A","2024-09-06 17:59:27","2025-11-25 17:11:57","Y"
"916","30","489","textcontent","7","A","2024-09-06 18:05:29","2025-11-25 17:11:57","Y"
"917","76","77","banner","1","A","0000-00-00 00:00:00","2024-09-13 18:09:45","N"
"918","76","71","program_overview","2","A","2024-09-13 16:39:58","2024-09-13 18:09:31","N"
"919","76","72","promotional_video","3","A","2024-09-13 16:39:58",\N,"N"
"920","76","490","textcontent","4","A","2024-09-13 16:40:56",\N,"Y"
"921","76","491","textcontent","5","A","2024-09-13 16:42:31",\N,"Y"
"922","76","492","textcontent","6","A","2024-09-13 16:45:27",\N,"Y"
"923","76","493","textcontent","7","A","2024-09-13 16:54:36",\N,"Y"
"924","76","494","textcontent","8","A","2024-09-13 16:56:51","2024-09-13 18:09:26","Y"
"925","76","49","faculty","9","A","2024-09-13 16:59:14",\N,"Y"
"926","76","69","syllabus","10","A","2024-09-13 17:05:43",\N,"Y"
"927","76","78","course_plan","11","A","2024-09-13 17:20:22",\N,"Y"
"928","77","78","banner","1","A","0000-00-00 00:00:00","2024-09-13 17:09:07","N"
"929","77","72","program_overview","2","A","2024-09-13 17:30:08","2025-04-25 20:04:29","N"
"930","77","73","promotional_video","3","A","2024-09-13 17:30:08",\N,"N"
"931","77","495","textcontent","4","A","2024-09-13 17:30:42",\N,"Y"
"932","77","496","textcontent","5","A","2024-09-13 17:31:07","2025-04-25 20:04:14","Y"
"933","77","497","textcontent","6","A","2024-09-13 17:31:32",\N,"Y"
"934","77","498","textcontent","7","A","2024-09-13 17:32:01","2024-09-13 18:09:51","Y"
"935","77","70","syllabus","8","A","2024-09-13 17:35:11",\N,"Y"
"936","77","79","course_plan","9","A","2024-09-13 17:43:01",\N,"Y"
"937","78","79","banner","1","A","0000-00-00 00:00:00","2024-10-25 11:10:38","N"
"938","78","73","program_overview","2","A","2024-09-13 17:50:31","2024-10-25 11:10:38","N"
"939","78","74","promotional_video","3","A","2024-09-13 17:50:31","2024-10-25 11:10:38","N"
"940","78","499","textcontent","4","A","2024-09-13 17:52:01","2024-11-30 18:11:41","Y"
"941","78","500","textcontent","5","A","2024-09-13 17:52:34","2024-11-30 18:11:48","Y"
"942","78","501","textcontent","7","P","2024-09-13 17:54:04","2024-10-25 11:10:47","N"
"943","78","502","textcontent","8","A","2024-09-13 17:55:01","2024-11-30 19:11:53","Y"
"944","78","503","textcontent","9","A","2024-09-13 17:55:27","2024-11-30 19:11:35","Y"
"945","78","504","textcontent","10","A","2024-09-13 17:58:17","2024-11-30 19:11:37","Y"
"946","78","505","textcontent","11","A","2024-09-13 18:00:53","2024-11-30 19:11:43","Y"
"947","78","506","textcontent","12","A","2024-09-13 18:01:32","2024-10-25 11:10:38","Y"
"948","78","507","textcontent","13","A","2024-09-13 18:02:14","2024-11-30 19:11:42","Y"
"949","78","508","textcontent","14","P","2024-09-13 18:02:41","2024-10-25 11:10:17","Y"
"950","78","50","faculty","15","A","2024-09-13 18:03:36","2024-11-30 19:11:38","Y"
"951","78","71","syllabus","16","A","2024-09-13 18:04:05","2024-10-25 11:10:38","Y"
"952","79","80","banner","1","A","0000-00-00 00:00:00","2025-11-30 14:11:47","N"
"953","79","74","program_overview","2","A","2024-09-13 18:23:22","2025-11-30 14:11:47","N"
"954","79","75","promotional_video","3","A","2024-09-13 18:23:22","2025-11-30 14:11:47","N"
"955","79","509","textcontent","4","A","2024-09-13 18:26:42","2025-11-30 14:11:47","Y"
"956","79","510","textcontent","5","A","2024-09-13 18:27:15","2025-11-30 14:11:47","Y"
"957","79","511","textcontent","6","A","2024-09-13 18:27:57","2025-11-30 14:11:47","Y"
"958","79","512","textcontent","7","A","2024-09-13 18:28:35","2026-08-03 18:08:44","Y"
"959","79","72","syllabus","9","A","2024-09-13 18:28:48","2025-11-30 14:11:47","Y"
"960","79","80","course_plan","10","A","2024-09-13 18:50:22","2025-11-30 14:11:47","Y"
"961","6","513","textcontent","5","A","2024-09-15 12:04:10","2024-09-15 13:09:00","Y"
"962","6","514","textcontent","10","A","2024-09-15 13:11:23","2024-09-15 13:09:00","Y"
"963","6","515","textcontent","13","A","2024-09-15 13:16:18","2024-09-15 13:09:00","Y"
